TIME,DATE,@ActExtTorque6,@ActConsumpPower
21:43:31,20200822,19.65,21.1
21:43:47,20200822,19.9,21.1
21:43:57,20200822,20.32,21.5
21:44:07,20200822,19.99,22.0
21:44:22,20200822,19.82,22.0
21:44:33,20200822,19.82,21.5
21:44:48,20200822,19.74,21.1
21:44:58,20200822,19.74,20.9
21:45:08,20200822,19.94,20.1
21:45:24,20200822,20.03,19.3
21:45:34,20200822,19.78,19.1
21:45:49,20200822,20.03,18.3
21:45:59,20200822,20.07,18.2
21:46:09,20200822,20.03,17.4
21:46:25,20200822,19.78,16.8
21:46:35,20200822,19.74,15.9
21:46:45,20200822,19.69,15.9
21:47:00,20200822,20.11,15.2
21:47:10,20200822,19.86,14.8
21:47:20,20200822,19.36,14.4
21:47:36,20200822,19.4,14.6
21:47:46,20200822,19.74,14.5
21:48:01,20200822,19.82,14.6
21:48:11,20200822,19.78,15.1
21:48:21,20200822,19.65,15.4
21:48:37,20200822,19.65,16.0
21:48:47,20200822,19.48,17.1
21:49:02,20200822,19.48,17.3
21:49:12,20200822,19.57,18.1
21:49:23,20200822,19.36,18.8
21:49:38,20200822,19.32,19.8
21:49:48,20200822,19.57,20.3
21:49:58,20200822,19.99,20.0
21:50:13,20200822,19.65,19.9
21:50:24,20200822,19.44,19.6
21:50:39,20200822,19.36,18.9
21:50:49,20200822,19.65,18.9
21:50:59,20200822,19.69,18.2
21:51:14,20200822,19.48,18.0
21:51:25,20200822,19.78,17.9
21:51:35,20200822,19.78,17.7
21:51:50,20200822,19.82,17.7
21:52:00,20200822,20.11,18.3
21:52:15,20200822,20.36,18.6
21:52:26,20200822,20.57,19.4
21:52:36,20200822,20.24,20.3
21:52:51,20200822,20.11,20.1
21:53:01,20200822,19.99,20.8
21:53:12,20200822,20.36,20.6
21:53:27,20200822,20.32,20.3
21:53:37,20200822,20.28,20.2
21:53:52,20200822,20.66,19.7
21:54:02,20200822,20.41,18.8
21:54:12,20200822,20.36,18.3
21:54:28,20200822,20.49,18.1
21:54:38,20200822,20.2,17.3
21:54:53,20200822,20.07,16.9
21:55:03,20200822,20.03,17.1
21:55:14,20200822,20.03,16.3
21:55:29,20200822,19.9,15.8
21:55:39,20200822,19.82,15.7
21:55:54,20200822,19.86,15.6
21:56:05,20200822,20.03,15.2
21:56:15,20200822,20.24,15.0
21:56:30,20200822,20.28,15.4
21:56:40,20200822,20.28,15.7
21:56:51,20200822,20.2,16.0
21:57:06,20200822,20.32,16.7
21:57:16,20200822,19.94,17.4
21:57:26,20200822,19.86,17.7
21:57:42,20200822,19.94,18.7
21:57:52,20200822,19.82,19.5
21:58:02,20200822,19.99,19.9
21:58:17,20200822,19.94,20.9
21:58:27,20200822,19.86,21.4
21:58:38,20200822,20.15,21.5
21:58:53,20200822,20.32,21.8
21:59:03,20200822,20.11,21.9
21:59:18,20200822,20.24,21.7
21:59:28,20200822,20.41,21.9
21:59:44,20200822,19.94,21.6
21:59:54,20200822,19.9,20.3
22:00:04,20200822,20.03,19.3
22:00:19,20200822,20.49,18.5
22:00:29,20200822,20.32,16.9
22:00:44,20200822,19.99,16.3
22:00:54,20200822,20.24,16.1
22:01:05,20200822,20.03,15.6
22:01:20,20200822,19.99,15.0
22:01:30,20200822,20.11,14.4
22:01:40,20200822,19.99,14.3
22:01:56,20200822,19.65,14.2
22:02:06,20200822,19.99,14.1
22:02:16,20200822,19.94,14.6
22:02:31,20200822,19.86,15.0
22:02:42,20200822,19.36,17.2
22:02:57,20200822,20.24,18.8
22:03:07,20200822,20.32,20.3
22:03:17,20200822,19.9,21.1
22:03:32,20200822,20.11,21.9
22:03:43,20200822,20.57,21.8
22:03:58,20200822,20.53,22.6
22:04:08,20200822,20.28,22.8
22:04:18,20200822,19.9,21.9
22:04:33,20200822,19.99,20.9
22:04:43,20200822,20.15,20.1
22:04:53,20200822,19.99,19.3
22:05:09,20200822,20.28,18.4
22:05:19,20200822,20.2,17.9
22:05:34,20200822,20.32,16.7
22:05:44,20200822,20.24,16.0
22:05:55,20200822,20.07,15.5
22:06:10,20200822,20.07,15.2
22:06:20,20200822,20.24,14.8
22:06:35,20200822,19.99,14.4
22:06:45,20200822,19.99,14.3
22:06:55,20200822,20.11,14.3
22:07:10,20200822,19.94,14.6
22:07:21,20200822,19.99,15.4
22:07:31,20200822,19.86,15.6
22:07:46,20200822,20.2,16.7
22:07:56,20200822,20.53,17.9
22:08:11,20200822,20.7,18.6
22:08:22,20200822,20.24,19.2
22:08:37,20200822,20.11,20.1
22:08:47,20200822,20.15,20.5
22:08:57,20200822,20.11,20.6
22:09:12,20200822,20.28,20.9
22:09:23,20200822,20.07,21.5
22:09:33,20200822,19.94,21.9
22:09:43,20200822,20.2,22.7
22:09:58,20200822,20.41,22.7
22:10:09,20200822,20.11,22.0
22:10:24,20200822,20.07,21.9
22:10:34,20200822,20.15,21.1
22:10:44,20200822,19.99,20.0
22:10:59,20200822,20.24,18.9
22:11:10,20200822,20.11,18.3
22:11:20,20200822,20.03,17.0
22:11:35,20200822,19.9,16.0
22:11:45,20200822,19.9,16.0
22:12:01,20200822,19.99,15.6
22:12:11,20200822,19.99,15.1
22:12:26,20200822,20.2,14.5
22:12:36,20200822,20.11,14.3
22:12:46,20200822,20.07,14.0
22:12:57,20200822,20.11,14.0
22:13:12,20200822,19.86,14.5
22:13:22,20200822,19.99,14.9
22:13:37,20200822,20.11,15.5
22:13:47,20200822,19.82,16.0
22:13:58,20200822,19.86,16.4
22:14:13,20200822,20.07,16.9
22:14:23,20200822,20.03,17.8
22:14:33,20200822,19.9,18.5
22:14:49,20200822,20.2,18.9
22:14:59,20200822,20.32,19.7
22:15:14,20200822,20.24,20.4
22:15:24,20200822,20.49,21.3
22:15:40,20200822,20.24,22.6
22:15:50,20200822,20.15,22.9
22:16:00,20200822,20.03,23.0
22:16:10,20200822,20.11,22.7
22:16:25,20200822,20.24,21.2
22:16:35,20200822,20.03,20.1
22:16:51,20200822,20.32,19.1
22:17:01,20200822,20.24,17.4
22:17:11,20200822,19.86,16.4
22:17:27,20200822,19.78,15.5
22:17:37,20200822,19.78,15.1
22:17:47,20200822,20.32,14.7
22:18:02,20200822,20.28,14.6
22:18:12,20200822,20.03,14.4
22:18:28,20200822,19.82,14.7
22:18:38,20200822,20.11,15.4
22:18:48,20200822,19.94,15.9
22:19:03,20200822,19.99,17.1
22:19:13,20200822,20.03,18.4
22:19:28,20200822,20.2,19.4
22:19:39,20200822,19.99,21.1
22:19:49,20200822,20.07,21.8
22:20:04,20200822,20.78,21.4
22:20:14,20200822,20.32,22.6
22:20:24,20200822,20.11,22.9
22:20:39,20200822,20.03,22.1
22:20:50,20200822,20.15,21.4
22:21:05,20200822,20.11,20.8
22:21:15,20200822,20.03,19.2
22:21:25,20200822,19.86,18.1
22:21:40,20200822,19.9,17.1
22:21:51,20200822,19.78,16.0
22:22:01,20200822,19.78,14.8
22:22:16,20200822,19.78,14.6
22:22:26,20200822,19.86,14.3
22:22:42,20200822,19.78,14.2
22:22:52,20200822,19.53,14.1
22:23:02,20200822,19.74,14.2
22:23:17,20200822,19.9,14.8
22:23:27,20200822,20.24,15.6
22:23:42,20200822,20.03,16.4
22:23:53,20200822,19.94,17.3
22:24:03,20200822,19.74,18.7
22:24:18,20200822,19.78,19.3
22:24:28,20200822,19.69,19.8
22:24:39,20200822,19.78,20.8
22:24:54,20200822,19.99,21.3
22:25:04,20200822,19.82,21.2
22:25:14,20200822,19.86,21.8
22:25:29,20200822,20.15,21.8
22:25:40,20200822,19.94,21.2
22:25:55,20200822,20.2,21.4
22:26:05,20200822,19.99,20.6
22:26:15,20200822,19.94,19.9
22:26:30,20200822,19.94,19.4
22:26:40,20200822,19.9,18.5
22:26:51,20200822,19.94,17.3
22:27:06,20200822,20.03,16.3
22:27:16,20200822,19.94,15.4
22:27:31,20200822,19.57,14.8
22:27:42,20200822,19.57,14.5
22:27:52,20200822,19.82,14.5
22:28:07,20200822,19.86,14.1
22:28:17,20200822,19.94,14.5
22:28:32,20200822,19.69,15.2
22:28:43,20200822,19.82,16.3
22:28:53,20200822,19.74,17.8
22:29:08,20200822,19.57,19.0
22:29:18,20200822,19.61,19.5
22:29:28,20200822,19.86,20.3
22:29:44,20200822,19.86,21.4
22:29:54,20200822,19.82,22.0
22:30:04,20200822,19.69,21.6
22:30:20,20200822,19.74,21.9
22:30:30,20200822,19.82,21.3
22:30:45,20200822,19.65,19.9
22:30:55,20200822,19.65,18.9
22:31:05,20200822,19.78,18.0
22:31:21,20200822,19.99,16.8
22:31:31,20200822,19.86,15.9
22:31:41,20200822,19.82,15.3
22:31:56,20200822,19.82,14.8
22:32:06,20200822,19.74,14.6
22:32:17,20200822,19.94,15.0
22:32:32,20200822,19.74,15.9
22:32:42,20200822,19.57,17.2
22:32:57,20200822,19.9,17.9
22:33:08,20200822,19.86,18.8
22:33:18,20200822,19.86,20.2
22:33:33,20200822,20.15,20.4
22:33:43,20200822,19.99,20.9
22:33:58,20200822,20.11,21.4
22:34:08,20200822,19.86,20.5
22:34:18,20200822,20.03,19.8
22:34:34,20200822,20.2,19.2
22:34:44,20200822,19.99,18.3
22:34:59,20200822,19.69,17.8
22:35:09,20200822,19.78,17.3
22:35:19,20200822,20.03,16.8
22:35:34,20200822,20.2,15.8
22:35:45,20200822,19.94,15.6
22:36:00,20200822,19.94,15.4
22:36:10,20200822,19.82,14.9
22:36:20,20200822,19.74,14.9
22:36:36,20200822,19.74,15.2
22:36:46,20200822,19.86,15.1
22:36:56,20200822,19.57,15.2
22:37:11,20200822,19.48,16.0
22:37:22,20200822,19.48,16.1
22:37:37,20200822,19.48,17.0
22:37:47,20200822,19.65,18.3
22:37:57,20200822,19.78,19.6
22:38:13,20200822,19.86,20.3
22:38:23,20200822,19.53,20.8
22:38:33,20200822,19.57,22.4
22:38:48,20200822,19.61,23.0
22:38:58,20200822,19.78,23.2
22:39:08,20200822,19.99,23.6
22:39:24,20200822,19.9,23.3
22:39:34,20200822,19.94,22.0
22:39:49,20200822,19.86,20.9
22:39:59,20200822,20.32,19.4
22:40:10,20200822,20.15,17.7
22:40:25,20200822,19.94,16.3
22:40:35,20200822,19.99,15.3
22:40:50,20200822,20.11,14.7
22:41:00,20200822,20.03,14.5
22:41:11,20200822,19.65,14.5
22:41:21,20200822,19.48,14.6
22:41:36,20200822,19.27,15.8
22:41:46,20200822,19.27,16.9
22:42:01,20200822,19.65,17.7
22:42:11,20200822,19.78,18.7
22:42:27,20200822,19.65,19.4
22:42:37,20200822,19.61,19.2
22:42:47,20200822,19.44,19.5
22:43:02,20200822,19.23,20.1
22:43:12,20200822,19.4,19.7
22:43:22,20200822,19.65,18.7
22:43:38,20200822,19.61,18.2
22:43:48,20200822,19.65,17.5
22:43:58,20200822,19.65,17.1
22:44:13,20200822,19.69,16.5
22:44:24,20200822,19.53,16.0
22:44:39,20200822,19.02,15.7
22:44:49,20200822,19.23,15.6
22:45:04,20200822,19.23,15.7
22:45:14,20200822,19.19,15.5
22:45:25,20200822,19.44,15.8
22:45:40,20200822,19.4,16.0
22:45:50,20200822,19.69,16.3
22:46:00,20200822,19.57,16.9
22:46:16,20200822,19.48,17.6
22:46:26,20200822,19.32,18.4
22:46:36,20200822,19.36,19.8
22:46:51,20200822,19.32,21.3
22:47:01,20200822,19.69,22.0
22:47:12,20200822,19.53,22.9
22:47:27,20200822,19.53,22.9
22:47:37,20200822,19.78,21.9
22:47:47,20200822,19.9,21.5
22:48:03,20200822,19.86,21.0
22:48:13,20200822,19.61,20.1
22:48:28,20200822,19.69,18.8
22:48:38,20200822,19.48,18.1
22:48:53,20200822,19.23,16.7
22:49:04,20200822,20.15,15.7
22:49:14,20200822,20.07,15.0
22:49:29,20200822,20.24,14.8
22:49:39,20200822,19.99,14.5
22:49:54,20200822,19.9,14.5
22:50:04,20200822,19.82,15.5
22:50:14,20200822,19.9,16.4
22:50:29,20200822,19.32,17.6
22:50:39,20200822,19.65,18.5
22:50:50,20200822,19.78,19.4
22:51:05,20200822,19.65,20.7
22:51:15,20200822,19.74,20.7
22:51:30,20200822,19.57,20.4
22:51:41,20200822,19.69,20.8
22:51:51,20200822,19.82,20.5
22:52:06,20200822,19.78,19.7
22:52:16,20200822,19.61,19.2
22:52:26,20200822,19.48,18.2
22:52:42,20200822,19.44,17.2
22:52:52,20200822,19.65,16.7
22:53:07,20200822,19.65,16.2
22:53:18,20200822,19.57,15.0
22:53:28,20200822,19.32,14.8
22:53:38,20200822,19.19,14.7
22:53:53,20200822,19.36,14.6
22:54:03,20200822,19.27,14.8
22:54:19,20200822,19.48,15.3
22:54:29,20200822,19.44,15.8
22:54:39,20200822,19.57,16.5
22:54:54,20200822,19.57,17.5
22:55:04,20200822,19.48,18.0
22:55:15,20200822,19.53,19.1
22:55:30,20200822,19.4,20.1
22:55:40,20200822,19.48,20.7
22:55:55,20200822,19.69,21.5
22:56:05,20200822,19.57,21.9
22:56:16,20200822,19.57,21.7
22:56:31,20200822,19.61,21.9
22:56:41,20200822,19.65,21.6
22:56:56,20200822,19.74,21.3
22:57:07,20200822,19.78,20.4
22:57:17,20200822,19.74,20.3
22:57:32,20200822,19.9,19.7
22:57:42,20200822,19.61,19.8
22:57:58,20200822,19.32,19.8
22:58:08,20200822,19.36,18.9
22:58:18,20200822,19.57,19.0
22:58:33,20200822,19.57,18.6
22:58:44,20200822,19.69,18.0
22:58:54,20200822,19.61,17.7
22:59:09,20200822,19.99,18.0
22:59:19,20200822,20.2,17.7
22:59:30,20200822,20.07,17.0
22:59:45,20200822,19.65,16.9
22:59:55,20200822,19.4,17.2
23:00:05,20200822,19.36,17.2
23:00:21,20200822,19.57,16.8
23:00:31,20200822,19.4,16.7
23:00:46,20200822,19.57,16.9
23:00:56,20200822,19.53,16.2
23:01:06,20200822,19.44,16.2
23:01:22,20200822,19.48,16.4
23:01:32,20200822,19.4,16.3
23:01:47,20200822,19.11,16.1
23:01:57,20200822,19.32,16.1
23:02:08,20200822,19.53,16.7
23:02:23,20200822,19.74,16.9
23:02:33,20200822,20.03,16.5
23:02:44,20200822,19.99,17.0
23:02:59,20200822,19.99,17.0
23:03:09,20200822,19.65,16.8
23:03:19,20200822,19.53,17.3
23:03:35,20200822,19.61,17.4
23:03:45,20200822,19.57,17.9
23:03:55,20200822,19.61,17.4
23:04:10,20200822,19.86,17.8
23:04:20,20200822,19.61,17.6
23:04:36,20200822,19.4,17.8
23:04:46,20200822,19.57,17.8
23:04:56,20200822,19.9,18.0
23:05:11,20200822,19.74,18.2
23:05:22,20200822,19.61,18.4
23:05:37,20200822,19.69,19.5
23:05:47,20200822,19.74,20.1
23:05:57,20200822,19.86,20.3
23:06:12,20200822,20.15,21.0
23:06:22,20200822,19.9,21.5
23:06:33,20200822,20.11,21.1
23:06:48,20200822,20.03,21.4
23:06:58,20200822,19.61,20.4
23:07:13,20200822,19.48,19.3
23:07:23,20200822,19.69,18.3
23:07:34,20200822,19.82,17.2
23:07:49,20200822,19.74,16.3
23:07:59,20200822,19.74,15.3
23:08:10,20200822,20.11,15.0
23:08:25,20200822,20.2,14.8
23:08:35,20200822,20.03,14.6
23:08:50,20200822,19.74,14.7
23:09:00,20200822,19.82,14.8
23:09:11,20200822,19.78,15.5
23:09:26,20200822,19.78,15.9
23:09:36,20200822,19.61,16.6
23:09:46,20200822,19.69,17.0
23:10:01,20200822,19.74,17.3
23:10:11,20200822,19.9,18.1
23:10:22,20200822,20.07,18.6
23:10:37,20200822,20.28,19.0
23:10:47,20200822,20.2,19.1
23:10:57,20200822,19.86,19.1
23:11:13,20200822,19.82,19.7
23:11:23,20200822,20.2,20.1
23:11:38,20200822,20.11,20.2
23:11:48,20200822,20.45,19.6
23:12:04,20200822,20.49,19.4
23:12:14,20200822,19.99,19.0
23:12:24,20200822,19.82,18.5
23:12:39,20200822,19.78,18.3
23:12:50,20200822,19.9,18.1
23:13:00,20200822,19.78,17.2
23:13:15,20200822,19.78,17.4
23:13:25,20200822,19.82,17.1
23:13:35,20200822,19.53,17.1
23:13:51,20200822,19.36,18.3
23:14:01,20200822,19.48,18.7
23:14:16,20200822,19.57,18.5
23:14:26,20200822,19.74,19.1
23:14:37,20200822,19.99,19.4
23:14:52,20200822,20.15,19.7
23:15:02,20200822,20.2,20.9
23:15:12,20200822,20.24,21.2
23:15:28,20200822,20.15,20.9
23:15:38,20200822,20.07,21.1
23:15:48,20200822,19.94,21.4
23:16:03,20200822,19.94,20.1
23:16:13,20200822,19.48,19.4
23:16:29,20200822,20.11,18.9
23:16:39,20200822,19.9,18.1
23:16:49,20200822,19.9,16.7
23:17:04,20200822,19.82,15.8
23:17:14,20200822,19.86,15.3
23:17:24,20200822,19.99,14.7
23:17:40,20200822,20.11,14.4
23:17:50,20200822,20.07,14.6
23:18:05,20200822,20.03,14.3
23:18:15,20200822,20.15,14.5
23:18:25,20200822,20.32,15.5
23:18:41,20200822,20.15,16.2
23:18:51,20200822,19.82,17.3
23:19:06,20200822,19.9,18.9
23:19:16,20200822,20.03,20.4
23:19:27,20200822,20.07,20.9
23:19:42,20200822,20.15,22.5
23:19:52,20200822,20.03,23.2
23:20:07,20200822,20.03,22.4
23:20:18,20200822,20.24,21.9
23:20:28,20200822,20.03,21.6
23:20:43,20200822,19.82,20.5
23:20:53,20200822,19.99,19.4
23:21:03,20200822,19.99,18.4
23:21:18,20200822,19.94,17.2
23:21:29,20200822,19.99,15.8
23:21:39,20200822,19.82,15.2
23:21:54,20200822,19.99,14.7
23:22:04,20200822,20.07,14.6
23:22:19,20200822,20.03,14.2
23:22:29,20200822,19.86,14.1
23:22:40,20200822,19.74,14.1
23:22:55,20200822,19.61,14.1
23:23:05,20200822,19.44,14.6
23:23:20,20200822,20.03,15.1
23:23:30,20200822,19.99,16.1
23:23:41,20200822,19.86,17.0
23:23:56,20200822,19.86,17.5
23:24:06,20200822,20.15,18.3
23:24:16,20200822,19.86,19.1
23:24:31,20200822,19.82,19.7
23:24:42,20200822,19.94,20.4
23:24:52,20200822,19.78,21.6
23:25:07,20200822,19.74,22.3
23:25:17,20200822,20.15,23.6
23:25:32,20200822,20.11,24.1
23:25:43,20200822,20.03,23.5
23:25:53,20200822,19.99,22.8
23:26:08,20200822,19.99,22.2
23:26:18,20200822,20.15,20.8
23:26:28,20200822,19.06,20.1
23:26:44,20200822,20.07,19.0
23:26:54,20200822,20.28,17.2
23:27:09,20200822,20.11,16.3
23:27:19,20200822,19.78,15.6
23:27:30,20200822,19.78,14.9
23:27:45,20200822,19.94,14.5
23:27:55,20200822,19.94,14.4
23:28:05,20200822,19.94,14.0
23:28:21,20200822,19.99,13.9
23:28:31,20200822,19.94,13.9
23:28:46,20200822,19.9,14.1
23:28:56,20200822,19.86,14.8
23:29:07,20200822,19.78,15.1
23:29:22,20200822,19.78,15.7
23:29:32,20200822,20.03,16.6
23:29:47,20200822,20.15,17.4
23:29:57,20200822,20.07,17.9
23:30:08,20200822,19.86,19.0
23:30:23,20200822,20.03,19.8
23:30:33,20200822,19.9,20.8
23:30:43,20200822,19.9,21.8
23:30:59,20200822,19.65,22.7
23:31:09,20200822,19.9,23.0
23:31:19,20200822,19.99,24.1
23:31:35,20200822,20.36,23.9
23:31:45,20200822,20.45,23.1
23:32:00,20200822,20.49,22.8
23:32:10,20200822,20.49,21.5
23:32:20,20200822,20.2,19.7
23:32:36,20200822,19.99,18.1
23:32:46,20200822,19.86,17.2
23:32:56,20200822,19.94,15.8
23:33:11,20200822,19.78,15.1
23:33:21,20200822,19.78,14.8
23:33:32,20200822,20.03,14.3
23:33:47,20200822,19.82,14.1
23:33:57,20200822,19.78,13.8
23:34:07,20200822,19.36,13.7
23:34:23,20200822,19.44,14.0
23:34:33,20200822,20.32,14.0
23:34:48,20200822,20.15,14.3
23:34:58,20200822,19.99,15.2
23:35:09,20200822,19.99,16.0
23:35:24,20200822,19.78,16.7
23:35:34,20200822,19.82,17.5
23:35:49,20200822,19.82,18.0
23:35:59,20200822,19.74,19.0
23:36:10,20200822,19.94,19.5
23:36:25,20200822,19.86,20.1
23:36:35,20200822,20.11,20.4
23:36:45,20200822,20.15,21.0
23:37:01,20200822,20.03,22.0
23:37:11,20200822,19.99,23.0
23:37:26,20200822,19.9,23.2
23:37:36,20200822,20.03,23.3
23:37:46,20200822,19.94,23.0
23:38:02,20200822,20.03,22.5
23:38:12,20200822,19.86,22.2
23:38:22,20200822,19.99,20.8
23:38:37,20200822,19.99,18.9
23:38:48,20200822,19.78,17.4
23:38:58,20200822,19.82,15.9
23:39:13,20200822,19.86,15.3
23:39:23,20200822,20.2,14.9
23:39:39,20200822,19.94,14.3
23:39:49,20200822,19.69,13.9
23:39:59,20200822,19.69,13.7
23:40:14,20200822,19.74,14.1
23:40:25,20200822,19.78,15.2
23:40:35,20200822,19.48,16.7
23:40:50,20200822,19.69,17.9
23:41:00,20200822,19.9,18.7
23:41:16,20200822,19.65,19.8
23:41:26,20200822,19.61,20.8
23:41:36,20200822,19.53,21.3
23:41:51,20200822,19.53,21.5
23:42:01,20200822,19.32,21.9
23:42:16,20200822,19.44,22.1
23:42:27,20200822,19.36,21.5
23:42:37,20200822,19.78,21.4
23:42:52,20200822,19.65,21.1
23:43:02,20200822,19.65,20.0
23:43:13,20200822,19.48,19.6
23:43:28,20200822,19.78,19.0
23:43:38,20200822,19.53,18.2
23:43:48,20200822,19.65,16.5
23:44:04,20200822,19.69,15.8
23:44:14,20200822,19.65,15.2
23:44:29,20200822,19.48,14.6
23:44:39,20200822,19.74,14.1
23:44:50,20200822,19.9,13.8
23:45:05,20200822,19.9,13.7
23:45:15,20200822,19.74,13.5
23:45:25,20200822,19.74,13.6
23:45:40,20200822,19.74,13.6
23:45:50,20200822,19.82,14.2
23:46:01,20200822,19.32,15.2
23:46:16,20200822,19.48,15.4
23:46:26,20200822,19.57,16.0
23:46:41,20200822,19.74,17.1
23:46:51,20200822,19.99,18.1
23:47:02,20200822,20.36,18.7
23:47:17,20200822,20.07,19.4
23:47:27,20200822,20.15,20.5
23:47:37,20200822,20.15,21.3
23:47:53,20200822,19.9,21.8
23:48:03,20200822,19.48,22.8
23:48:18,20200822,20.11,23.4
23:48:28,20200822,20.24,23.6
23:48:44,20200822,20.2,23.5
23:48:54,20200822,20.2,22.9
23:49:04,20200822,20.41,22.5
23:49:19,20200822,20.36,21.8
23:49:30,20200822,20.41,21.1
23:49:40,20200822,20.45,20.3
23:49:55,20200822,20.11,19.4
23:50:05,20200822,20.15,18.3
23:50:16,20200822,20.03,17.1
23:50:31,20200822,19.78,16.0
23:50:41,20200822,19.9,15.2
23:50:51,20200822,19.82,14.9
23:51:06,20200822,19.48,14.3
23:51:17,20200822,19.69,14.1
23:51:32,20200822,19.74,13.7
23:51:42,20200822,19.78,13.6
23:51:52,20200822,19.82,13.5
23:52:08,20200822,20.15,13.6
23:52:18,20200822,19.9,14.1
23:52:28,20200822,19.94,14.8
23:52:43,20200822,19.86,15.3
23:52:53,20200822,19.57,16.1
23:53:04,20200822,19.78,17.4
23:53:19,20200822,20.45,18.3
23:53:29,20200822,20.45,18.5
23:53:39,20200822,20.49,19.2
23:53:55,20200822,20.41,20.2
23:54:05,20200822,20.28,20.0
23:54:20,20200822,20.11,19.9
23:54:30,20200822,20.28,20.2
23:54:40,20200822,20.57,20.3
23:54:56,20200822,20.24,19.6
23:55:06,20200822,20.24,19.3
23:55:21,20200822,20.15,19.3
23:55:31,20200822,20.2,19.2
23:55:46,20200822,19.9,18.6
23:55:57,20200822,20.28,18.5
23:56:07,20200822,20.41,18.4
23:56:22,20200822,19.94,18.7
23:56:32,20200822,20.15,19.8
23:56:42,20200822,20.41,20.4
23:56:57,20200822,20.32,20.2
23:57:08,20200822,20.03,20.6
23:57:18,20200822,20.11,20.9
23:57:33,20200822,20.28,20.1
23:57:43,20200822,20.2,19.9
23:57:58,20200822,20.03,19.1
23:58:09,20200822,19.9,17.8
23:58:19,20200822,19.9,17.0
23:58:34,20200822,19.82,16.0
23:58:44,20200822,19.86,15.2
23:58:55,20200822,19.69,14.8
23:59:10,20200822,19.78,14.4
23:59:20,20200822,19.86,14.9
23:59:35,20200822,20.11,15.5
23:59:45,20200822,19.86,16.3
23:59:56,20200822,19.86,18.3
00:00:11,20200823,19.78,19.5
00:00:21,20200823,19.94,20.3
00:00:36,20200823,19.86,20.5
00:00:46,20200823,19.69,20.7
00:00:57,20200823,19.4,20.3
00:01:12,20200823,19.61,19.7
00:01:22,20200823,19.78,18.8
00:01:32,20200823,19.94,18.4
00:01:47,20200823,19.78,18.0
00:01:58,20200823,19.65,17.2
00:02:13,20200823,19.9,16.5
00:02:23,20200823,19.86,16.3
00:02:33,20200823,20.32,16.0
00:02:48,20200823,20.24,15.6
00:02:59,20200823,20.03,15.8
00:03:09,20200823,20.03,16.7
00:03:24,20200823,20.11,17.1
00:03:35,20200823,19.99,18.1
00:03:45,20200823,19.94,18.9
00:04:00,20200823,20.11,18.7
00:04:10,20200823,19.94,18.7
00:04:25,20200823,19.9,20.3
00:04:36,20200823,19.69,20.9
00:04:46,20200823,20.07,20.8
00:05:01,20200823,20.28,21.0
00:05:11,20200823,20.07,21.4
00:05:22,20200823,19.86,20.9
00:05:37,20200823,19.65,20.7
00:05:47,20200823,19.94,20.4
00:06:02,20200823,20.32,19.7
00:06:13,20200823,20.2,18.6
00:06:23,20200823,20.03,17.7
00:06:38,20200823,20.07,17.1
00:06:48,20200823,20.28,15.8
00:06:59,20200823,19.9,15.2
00:07:14,20200823,20.07,14.7
00:07:24,20200823,19.99,14.4
00:07:34,20200823,19.99,14.0
00:07:50,20200823,19.69,14.0
00:08:00,20200823,19.65,14.3
00:08:10,20200823,19.53,14.9
00:08:25,20200823,19.65,15.2
00:08:35,20200823,19.61,15.7
00:08:51,20200823,20.03,16.3
00:09:01,20200823,19.86,16.9
00:09:11,20200823,19.69,17.6
00:09:26,20200823,19.65,18.1
00:09:37,20200823,19.86,18.6
00:09:47,20200823,20.2,19.4
00:10:02,20200823,20.11,19.4
00:10:12,20200823,20.03,19.4
00:10:27,20200823,19.82,20.3
00:10:37,20200823,19.9,20.1
00:10:47,20200823,19.99,19.7
00:11:03,20200823,19.94,19.7
00:11:13,20200823,19.57,20.0
00:11:28,20200823,19.78,19.7
00:11:38,20200823,19.94,19.8
00:11:53,20200823,20.41,20.3
00:12:03,20200823,20.32,19.9
00:12:14,20200823,19.94,20.6
00:12:29,20200823,19.9,20.8
00:12:39,20200823,20.11,20.6
00:12:49,20200823,20.24,20.8
00:13:04,20200823,20.2,20.0
00:13:15,20200823,19.86,19.2
00:13:25,20200823,20.03,18.2
00:13:40,20200823,19.94,16.9
00:13:50,20200823,20.28,15.6
00:14:06,20200823,19.94,15.0
00:14:16,20200823,19.61,14.7
00:14:31,20200823,19.86,14.6
00:14:41,20200823,19.69,14.5
00:14:52,20200823,20.03,14.7
00:15:02,20200823,19.74,15.9
00:15:17,20200823,19.82,16.9
00:15:27,20200823,19.65,17.8
00:15:42,20200823,19.74,19.3
00:15:52,20200823,19.82,20.6
00:16:03,20200823,19.86,21.2
00:16:18,20200823,19.48,22.3
00:16:28,20200823,19.32,22.5
00:16:38,20200823,19.61,22.2
00:16:54,20200823,19.9,22.7
00:17:04,20200823,19.86,22.4
00:17:19,20200823,19.69,21.2
00:17:29,20200823,19.86,20.3
00:17:40,20200823,19.99,18.9
00:17:55,20200823,19.69,16.9
00:18:05,20200823,19.74,15.6
00:18:15,20200823,19.74,14.6
00:18:31,20200823,19.57,14.2
00:18:41,20200823,19.4,13.9
00:18:56,20200823,19.53,13.8
00:19:06,20200823,19.48,13.6
00:19:16,20200823,19.44,13.7
00:19:32,20200823,19.57,14.3
00:19:42,20200823,19.69,14.9
