TIME,DATE,ActStsMach,ActTimCyc,ActTimFill[1],ActTimPlst[1],ActStrCsh[1],ActStrPlst[1],ActPrsMachSpecMax,ActCntCyc,@ActCntCycGood,ActCntCycRej,"ActTmpBrlZn[1,1]","ActTmpBrlZn[1,3]","ActTmpBrlZn[1,4]","ActTmpBrlZn[1,5]","ActTmpBrlZn[1,8]",@Set_SB_Nozzle1Temperature,@Set_SB_Barrel1Temperature,@Set_SB_Barrel2Temperature,@Set_SB_Barrel3Temperature,@Set_SB_FeedThroatTemperature,@Set_SB_UpperLimitOfNozzle1Temperature,@Set_SB_UpperLimitOfBarrel1Temperature,@Set_SB_UpperLimitOfBarrel2Temperature,@Set_SB_UpperLimitOfBarrel3Temperature,@Set_SB_UpperLimitOfFeedThroatTemperature,@Set_SB_LowerLimitOfNozzle1Temperature,@Set_SB_LowerLimitOfBarrel1Temperature,@Set_SB_LowerLimitOfBarrel2Temperature,@Set_SB_LowerLimitOfBarrel3Temperature,@Set_SB_LowerLimitOfFeedThroatTemperature,@ActExtStartPos,SetRecMld,@ActExtTorque6,@ActConsumpPower,@ActInjPeakTime,@ActInjPeakPos,@ActCntCycNoReset,ActPrsXfrSpec[1],@ActContainerGood,@ActInjStartPrs,@ActFlowPeak,@ActBackFlow,@ActLockUpTime,@ActScrewRev,@ActClampOpenTime,@ActEjectTime,@ActPackEndPrs,@ActPackEndPos,@ActResidenceTime,ActStrXfr[1],ActStrCsh[1]
16:53:17,20200822,0A000,12.1,0.335,2.48,4.91,48,87.7,300236,300106,130,220,220,219.7,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.78,20.5,0.337,7.74,3894204,87.5,0,-0.4,3.47,2.22,0.25,0.22,4.84,1.28,57.5,4.91,7.96,8,4.91
16:53:27,20200822,0A000,12.11,0.335,2.47,4.89,48,87.8,300237,300107,130,220,219.9,219.7,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.86,20.4,0.337,7.74,3894205,87.5,0,-0.4,3.47,2.18,0.25,0.22,4.85,1.28,57.5,4.89,7.97,8,4.89
16:53:42,20200822,0A000,12.09,0.335,2.49,4.96,48,87.8,300238,300108,130,220,220,219.8,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.94,19.7,0.337,7.74,3894206,87.5,0,-0.4,3.43,2.11,0.25,0.22,4.83,1.28,57.5,4.96,7.96,8,4.96
16:53:52,20200822,0A000,12.1,0.335,2.49,4.88,48,87.8,300239,300109,130,220,220,219.8,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,19.9,19.1,0.337,7.74,3894207,87.5,0,-0.5,3.47,2.22,0.25,0.22,4.84,1.28,57.6,4.88,7.94,8,4.88
16:54:03,20200822,0A000,12.09,0.335,2.48,4.84,48,87.9,300240,300110,130,220,220,219.9,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.65,18.4,0.337,7.74,3894208,87.6,0,-0.4,3.43,2.22,0.25,0.22,4.84,1.29,57.5,4.84,7.96,8,4.84
16:54:18,20200822,0A000,12.1,0.335,2.45,4.9,48,87.8,300241,300111,130,220,220,220.1,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.53,17.4,0.337,7.71,3894209,87.5,0,-0.5,3.39,2.11,0.25,0.21,4.84,1.29,57.6,4.9,7.98,8,4.9
16:54:28,20200822,0A000,12.09,0.335,2.47,4.95,48,88,300242,300112,130,220,220,220.1,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.78,17,0.337,7.74,3894210,87.7,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.95,7.97,8,4.95
16:54:43,20200822,0A000,12.1,0.335,2.49,4.86,48,87.8,300243,300113,130,220,220,220.2,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.61,16.6,0.337,7.74,3894211,87.5,0,-0.4,3.39,2.22,0.25,0.22,4.83,1.28,57.5,4.86,7.94,8,4.86
16:54:53,20200822,0A000,12.09,0.335,2.47,4.92,48,87.9,300244,300114,130,220,220,220.3,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.53,16.4,0.337,7.74,3894212,87.5,0,-0.5,3.54,2.22,0.25,0.22,4.82,1.28,57.6,4.92,7.98,8,4.92
16:55:09,20200822,0A000,12.1,0.335,2.48,4.88,48,87.9,300245,300115,130,220,220,220.3,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.82,16,0.337,7.71,3894213,87.6,0,-0.5,3.43,2.22,0.25,0.22,4.83,1.28,57.5,4.88,7.95,8,4.88
16:55:19,20200822,0A000,12.08,0.335,2.48,4.84,48,87.8,300246,300116,130,220,220,220.4,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.82,15.6,0.337,7.74,3894214,87.5,0,-0.5,3.43,2.26,0.25,0.22,4.81,1.28,57.5,4.84,7.95,8,4.84
16:55:29,20200822,0A000,12.09,0.335,2.47,4.88,48,87.9,300247,300117,130,220,220,220.4,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.75,L99- NOM,19.61,15.4,0.337,7.74,3894215,87.5,0,-0.4,3.39,2.15,0.25,0.22,4.83,1.28,57.6,4.88,7.94,8,4.88
16:55:44,20200822,0A000,12.1,0.335,2.47,4.91,48,87.9,300248,300118,130,220,220,220.4,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.65,15.3,0.337,7.74,3894216,87.6,0,-0.5,3.47,2.22,0.25,0.22,4.83,1.29,57.5,4.91,7.96,8,4.91
16:55:54,20200822,0A000,12.1,0.335,2.49,4.88,48,87.8,300249,300119,130,220,220,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.65,15.7,0.337,7.74,3894217,87.5,0,-0.5,3.39,2.26,0.25,0.22,4.84,1.29,57.6,4.88,7.94,8,4.88
16:56:10,20200822,0A000,12.11,0.335,2.48,4.82,48,87.7,300250,300120,130,220,220,220.4,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.48,15.8,0.337,7.71,3894218,87.4,0,-0.5,3.47,2.22,0.25,0.22,4.85,1.28,57.5,4.82,7.96,8,4.82
16:56:20,20200822,0A000,12.11,0.335,2.48,4.8,48,87.6,300251,300121,130,220,220,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.44,15.9,0.337,7.74,3894219,87.3,0,-0.5,3.31,2.18,0.25,0.22,4.85,1.29,57.6,4.8,7.97,8,4.8
16:56:30,20200822,0A000,12.1,0.335,2.51,4.83,48,87.6,300252,300122,130,220,220.1,220.3,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.71,L99- NOM,19.06,16.2,0.337,7.74,3894220,87.4,0,-0.5,3.39,2.22,0.26,0.22,4.84,1.29,57.5,4.83,7.95,8,4.83
16:56:45,20200822,0A000,12.08,0.335,2.48,4.9,48,87.9,300253,300123,130,220,220.1,220.3,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.06,16.5,0.337,7.74,3894221,87.5,0,-0.5,3.31,2.07,0.26,0.22,4.82,1.28,57.5,4.9,7.96,8,4.9
16:56:56,20200822,0A000,12.1,0.335,2.47,4.9,48,87.8,300254,300124,130,220,220.1,220.2,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.4,17,0.337,7.74,3894222,87.6,0,-0.5,3.43,2.22,0.25,0.22,4.83,1.28,57.5,4.9,7.97,8,4.9
16:57:06,20200822,0A000,12.1,0.335,2.48,4.91,48,88,300255,300125,130,220,220.1,220.1,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.78,17.6,0.337,7.74,3894223,87.7,0,-0.5,3.5,2.22,0.25,0.22,4.85,1.28,57.5,4.91,7.94,8,4.91
16:57:21,20200822,0A000,12.1,0.335,2.48,4.94,48,88,300256,300126,130,220,220.1,220,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.86,18.3,0.337,7.74,3894224,87.8,0,-0.5,3.47,2.15,0.25,0.22,4.83,1.28,57.5,4.94,7.96,8,4.94
16:57:31,20200822,0A000,12.11,0.335,2.47,4.92,48,87.9,300257,300127,130,220,220.1,219.9,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,20.07,18.8,0.337,7.74,3894225,87.7,0,-0.6,3.39,2.15,0.25,0.22,4.85,1.28,57.5,4.92,7.96,8,4.92
16:57:41,20200822,0A000,12.1,0.335,2.46,4.97,48,88,300258,300128,130,220,220.1,219.7,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.15,19.6,0.337,7.74,3894226,87.7,0,-0.5,3.5,2.22,0.25,0.22,4.84,1.28,57.5,4.97,7.99,8,4.97
16:57:56,20200822,0A000,12.1,0.335,2.46,4.95,48,88,300259,300129,130,220,220,219.7,220,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,19.82,20.5,0.337,7.74,3894227,87.7,0,-0.5,3.39,2.07,0.25,0.22,4.84,1.29,57.5,4.95,7.99,8,4.95
16:58:06,20200822,0A000,12.1,0.335,2.46,5.01,48,88.1,300260,300130,130,220,220,219.6,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,19.82,20.4,0.337,7.71,3894228,87.7,0,-0.5,3.5,2.15,0.25,0.22,4.85,1.28,57.5,5.01,7.98,8,5.01
16:58:17,20200822,0A000,12.08,0.335,2.47,4.9,48,87.9,300261,300131,130,220,220.1,219.6,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.93,L99- NOM,20.11,20,0.337,7.74,3894229,87.6,0,-0.6,3.47,2.26,0.25,0.22,4.81,1.28,57.5,4.9,7.99,8,4.9
16:58:32,20200822,0A000,12.08,0.335,2.48,4.92,48,87.8,300262,300132,130,220,220,219.5,219.7,44.9,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.74,21,0.337,7.74,3894230,87.5,0,-0.5,3.39,2.22,0.25,0.22,4.82,1.28,57.5,4.92,7.94,8,4.92
16:58:42,20200822,0A000,12.11,0.335,2.49,4.96,48,88,300263,300133,130,220,220,219.4,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.94,21.3,0.337,7.74,3894231,87.7,0,-0.5,3.47,2.15,0.25,0.22,4.84,1.28,57.5,4.96,7.95,8,4.96
16:58:57,20200822,0A000,12.11,0.335,2.47,4.91,48,87.8,300264,300134,130,220,220,219.4,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,20.07,21.2,0.337,7.74,3894232,87.5,0,-0.5,3.5,2.22,0.25,0.22,4.85,1.28,57.5,4.91,7.98,8,4.91
16:59:07,20200822,0A000,12.11,0.335,2.47,4.88,48,87.7,300265,300135,130,220,220,219.4,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,20.03,21.6,0.337,7.74,3894233,87.4,0,-0.4,3.39,2.18,0.25,0.22,4.85,1.29,57.6,4.88,7.98,8,4.88
16:59:17,20200822,0A000,12.08,0.335,2.49,4.9,48,87.8,300266,300136,130,220,220,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,20.07,21.9,0.337,7.74,3894234,87.6,0,-0.5,3.47,2.22,0.25,0.22,4.82,1.28,57.5,4.9,7.95,8,4.9
16:59:32,20200822,0A000,12.1,0.335,2.48,4.91,48,87.9,300267,300137,130,220,220,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,20.15,21.1,0.337,7.74,3894235,87.7,0,-0.5,3.5,2.22,0.25,0.22,4.84,1.28,57.5,4.91,7.94,8,4.91
16:59:43,20200822,0A000,12.1,0.335,2.48,4.94,48,87.9,300268,300138,130,220,220,219.4,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,20.07,21.2,0.337,7.74,3894236,87.6,0,-0.4,3.5,2.22,0.25,0.22,4.85,1.28,57.5,4.94,7.96,8,4.94
16:59:58,20200822,0A000,12.11,0.335,2.48,4.97,48,87.9,300269,300139,130,220,219.9,219.6,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.99,20.9,0.337,7.71,3894237,87.6,0,-0.5,3.5,2.18,0.25,0.22,4.85,1.28,57.5,4.97,7.98,8,4.97
17:00:08,20200822,0A000,12.11,0.335,2.46,4.85,48,87.8,300270,300140,130,220,219.9,219.6,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,20.11,19.9,0.337,7.74,3894238,87.5,0,-0.5,3.43,2.15,0.25,0.22,4.85,1.28,57.6,4.85,7.98,8,4.85
17:00:23,20200822,0A000,12.11,0.335,2.5,4.87,48,87.8,300271,300141,130,220,219.9,219.7,219.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.78,19.9,0.337,7.74,3894239,87.5,0,-0.5,3.35,2.18,0.25,0.22,4.85,1.28,57.5,4.87,7.96,8,4.87
17:00:33,20200822,0A000,12.1,0.335,2.49,4.95,48,87.9,300272,300142,130,220.1,219.9,219.8,219.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.61,18.9,0.337,7.74,3894240,87.5,0,-0.5,3.47,2.15,0.25,0.22,4.84,1.28,57.6,4.95,7.96,8,4.95
17:00:43,20200822,0A000,12.09,0.335,2.49,4.94,48,87.8,300273,300143,130,220,219.9,220,219.5,44.9,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,19.69,17.3,0.337,7.71,3894241,87.5,0,-0.5,3.5,2.22,0.25,0.22,4.83,1.28,57.6,4.94,7.96,8,4.94
17:00:59,20200822,0A000,12.08,0.335,2.5,4.83,48,87.6,300274,300144,130,220,219.9,220.2,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.69,15.8,0.337,7.74,3894242,87.4,0,-0.5,3.35,2.22,0.25,0.22,4.82,1.28,57.6,4.83,7.93,8,4.83
17:01:09,20200822,0A000,12.08,0.335,2.47,4.82,48,87.7,300275,300145,130,220,219.9,220.4,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.74,L99- NOM,19.48,15.2,0.337,7.74,3894243,87.3,0,-0.5,3.47,2.22,0.25,0.22,4.82,1.28,57.5,4.82,7.95,8,4.82
17:01:19,20200822,0A000,12.09,0.335,2.49,4.85,48,87.6,300276,300146,130,220,219.9,220.6,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.73,L99- NOM,19.44,14.7,0.337,7.74,3894244,87.3,0,-0.5,3.47,2.3,0.25,0.22,4.83,1.28,57.5,4.85,7.93,8,4.85
17:01:34,20200822,0A000,12.08,0.335,2.51,4.93,48,87.8,300277,300147,130,220,220,220.7,220.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.76,L99- NOM,19.61,14.2,0.337,7.74,3894245,87.4,0,-0.5,3.5,2.26,0.25,0.22,4.82,1.28,57.6,4.93,7.93,8,4.93
17:01:44,20200822,0A000,12.09,0.335,2.47,4.81,48,87.6,300278,300148,130,220.1,220,220.8,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.84,L99- NOM,19.57,13.9,0.337,7.74,3894246,87.3,0,-0.5,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.81,7.95,8,4.81
17:02:00,20200822,0A000,12.1,0.335,2.5,4.95,48,87.8,300279,300149,130,220.1,220,220.9,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.72,L99- NOM,19.74,13.8,0.337,7.74,3894247,87.5,0,-0.5,3.43,2.26,0.25,0.22,4.84,1.29,57.5,4.95,7.94,8,4.95
17:02:10,20200822,0A000,12.09,0.335,2.49,4.88,48,87.6,300280,300150,130,220,220,220.9,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.48,13.9,0.337,7.74,3894248,87.5,0,-0.5,3.43,2.26,0.25,0.22,4.83,1.28,57.5,4.88,7.95,8,4.88
17:02:20,20200822,0A000,12.12,0.335,2.5,4.8,48,87.6,300281,300151,130,220,220,220.9,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.4,14.2,0.337,7.71,3894249,87.3,0,-0.5,3.35,2.18,0.26,0.22,4.85,1.28,57.5,4.8,7.94,8,4.8
17:02:35,20200822,0A000,12.08,0.335,2.48,4.9,48,87.8,300282,300152,130,220,220.1,220.8,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.72,L99- NOM,19.61,15.2,0.337,7.74,3894250,87.5,0,-0.5,3.43,2.18,0.25,0.22,4.82,1.28,57.5,4.9,7.97,8,4.9
17:02:45,20200822,0A000,12.09,0.335,2.49,4.94,48,87.9,300283,300153,130,220,220.1,220.7,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.57,16.9,0.337,7.74,3894251,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.84,1.29,57.5,4.94,7.92,8,4.94
17:02:55,20200822,0A000,12.1,0.335,2.47,4.87,48,87.7,300284,300154,130,220,220.1,220.6,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.61,17.9,0.337,7.74,3894252,87.4,0,-0.5,3.5,2.26,0.25,0.22,4.84,1.29,57.5,4.87,7.96,8,4.87
17:03:11,20200822,0A000,12.09,0.335,2.49,4.86,48,87.7,300285,300155,130,220,220.1,220.3,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.36,19.5,0.337,7.74,3894253,87.4,0,-0.5,3.35,2.18,0.25,0.22,4.83,1.28,57.5,4.86,7.94,8,4.86
17:03:21,20200822,0A000,12.1,0.335,2.47,4.88,48,87.8,300286,300156,130,220,220.1,220.2,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.69,20.8,0.337,7.71,3894254,87.4,0,-0.4,3.43,2.15,0.25,0.22,4.83,1.28,57.5,4.88,7.97,8,4.88
17:03:36,20200822,0A000,12.1,0.335,2.48,4.97,48,88,300287,300157,130,220,220.1,220,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.79,L99- NOM,19.99,21,0.337,7.74,3894255,87.6,0,-0.5,3.5,2.18,0.25,0.22,4.84,1.28,57.5,4.97,7.96,8,4.97
17:03:46,20200822,0A000,12.1,0.335,2.47,4.88,48,87.8,300288,300158,130,220,220.1,219.8,219.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,19.86,21.4,0.337,7.74,3894256,87.5,0,-0.5,3.47,2.22,0.25,0.22,4.84,1.29,57.5,4.88,7.96,8,4.88
17:04:01,20200822,0A000,12.1,0.335,2.48,4.9,48,87.8,300289,300159,130,220,220.1,219.7,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.8,L99- NOM,19.82,21.9,0.337,7.74,3894257,87.5,0,-0.4,3.5,2.26,0.25,0.22,4.84,1.28,57.5,4.9,7.96,8,4.9
17:04:11,20200822,0A000,12.1,0.335,2.49,4.97,48,88,300290,300160,130,220,220.1,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.61,21.6,0.337,7.74,3894258,87.7,0,-0.5,3.43,2.07,0.25,0.22,4.84,1.28,57.6,4.97,7.96,8,4.97
17:04:21,20200822,0A000,12.09,0.335,2.48,4.96,48,87.9,300291,300161,130,220,220.1,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.89,L99- NOM,19.99,20.9,0.337,7.71,3894259,87.6,0,-0.5,3.47,2.18,0.25,0.22,4.85,1.29,57.5,4.96,7.95,8,4.96
17:04:37,20200822,0A000,12.11,0.335,2.45,4.9,48,87.9,300292,300162,130,220,220.1,219.7,219.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.87,L99- NOM,20.32,20.6,0.337,7.74,3894260,87.6,0,-0.5,3.35,2.15,0.25,0.22,4.85,1.28,57.5,4.9,8,8,4.9
17:04:47,20200822,0A000,12.11,0.335,2.47,4.9,48,87.9,300293,300163,130,220,220,219.7,219.4,45.1,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,20.1,0.337,7.74,3894261,87.6,0,-0.4,3.43,2.11,0.25,0.22,4.84,1.28,57.5,4.9,7.98,8,4.9
17:04:57,20200822,0A000,12.11,0.335,2.47,4.97,48,87.9,300294,300164,130,220,220,219.8,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.78,19.3,0.337,7.71,3894262,87.6,0,-0.5,3.5,2.22,0.25,0.22,4.85,1.28,57.5,4.97,7.98,8,4.97
17:05:12,20200822,0A000,12.08,0.335,2.48,4.91,48,87.8,300295,300165,130,220,219.9,219.8,219.5,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.88,L99- NOM,19.65,19.6,0.337,7.74,3894263,87.5,0,-0.5,3.35,2.18,0.25,0.22,4.82,1.28,57.5,4.91,7.97,8,4.91
17:05:23,20200822,0A000,12.1,0.335,2.49,4.94,48,87.9,300296,300166,130,220,219.9,219.9,219.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.94,18.7,0.337,7.71,3894264,87.6,0,-0.4,3.47,2.11,0.25,0.22,4.84,1.28,57.5,4.94,7.94,8,4.94
17:05:33,20200822,0A000,12.09,0.335,2.51,4.9,48,87.8,300297,300167,130,220,219.9,220,219.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,19.82,17.6,0.337,7.74,3894265,87.4,0,-0.4,3.35,2.22,0.25,0.22,4.82,1.28,57.5,4.9,7.94,8,4.9
17:05:48,20200822,0A000,12.1,0.335,2.5,4.9,48,87.7,300298,300168,130,220,219.9,220.1,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.48,16.6,0.337,7.74,3894266,87.4,0,-0.4,3.43,2.18,0.25,0.22,4.83,1.28,57.5,4.9,7.92,8,4.9
17:05:58,20200822,0A000,12.09,0.335,2.47,4.92,48,88.1,300299,300169,130,220,219.9,220.3,220.2,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.81,L99- NOM,19.86,15.5,0.337,7.74,3894267,87.7,0,-0.5,3.39,2.07,0.25,0.22,4.83,1.28,57.5,4.92,7.96,8,4.92
17:06:09,20200822,0A000,12.08,0.335,2.49,4.95,48,87.9,300300,300170,130,220,219.9,220.4,220.4,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.74,14.7,0.337,7.74,3894268,87.5,0,-0.5,3.43,2.15,0.25,0.22,4.84,1.28,57.6,4.95,7.91,8,4.95
17:06:24,20200822,0A000,12.08,0.335,2.47,4.92,48,87.7,300301,300171,130,220,219.9,220.5,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.9,14.6,0.337,7.74,3894269,87.4,0,-0.5,3.39,2.15,0.25,0.22,4.82,1.28,57.5,4.92,7.96,8,4.92
17:06:34,20200822,0A000,12.11,0.335,2.48,4.87,48,87.9,300302,300172,130,220,219.9,220.6,220.7,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.82,14.4,0.337,7.71,3894270,87.6,0,-0.5,3.35,2.15,0.25,0.22,4.85,1.29,57.5,4.87,7.94,8,4.87
17:06:49,20200822,0A000,12.1,0.335,2.49,4.95,48,87.9,300303,300173,130,220,219.9,220.7,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.78,L99- NOM,19.74,14.3,0.337,7.74,3894271,87.6,0,-0.5,3.43,2.18,0.25,0.22,4.85,1.28,57.6,4.95,7.96,8,4.95
17:07:00,20200822,0A000,12.1,0.335,2.48,5.03,48,88,300304,300174,130,220,219.9,220.7,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.94,14.5,0.337,7.74,3894272,87.7,0,-0.5,3.54,2.22,0.25,0.22,4.83,1.29,57.6,5.03,7.98,8,5.03
17:07:15,20200822,0A000,12.1,0.335,2.45,4.95,48,88,300305,300175,130,220,219.9,220.7,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.95,L99- NOM,20.24,14.6,0.337,7.74,3894273,87.7,0,-0.5,3.47,2.15,0.26,0.22,4.84,1.28,57.5,4.95,7.98,8,4.95
17:07:25,20200822,0A000,12.08,0.335,2.47,4.94,48,87.9,300306,300176,130,220,220,220.6,220.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,20.11,15.2,0.337,7.71,3894274,87.6,0,-0.5,3.39,2.15,0.25,0.22,4.82,1.28,57.6,4.94,7.97,8,4.94
17:07:35,20200822,0A000,12.08,0.335,2.47,4.91,48,87.6,300307,300177,130,220,220,220.5,220.8,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.85,L99- NOM,19.74,16.1,0.337,7.71,3894275,87.4,0,-0.5,3.47,2.26,0.25,0.22,4.82,1.28,57.5,4.91,7.94,8,4.91
17:07:50,20200822,0A000,12.09,0.335,2.49,4.95,48,87.8,300308,300178,130,220,220.1,220.4,220.6,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.83,L99- NOM,19.78,17.7,0.337,7.74,3894276,87.5,0,-0.5,3.35,2.15,0.25,0.22,4.83,1.29,57.5,4.95,7.94,8,4.95
17:08:00,20200822,0A000,12.1,0.335,2.5,4.9,48,87.7,300309,300179,130,220,220.1,220.2,220.3,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.86,L99- NOM,19.94,19.1,0.337,7.71,3894277,87.4,0,-0.5,3.31,2.07,0.25,0.22,4.84,1.28,57.6,4.9,7.93,8,4.9
17:08:10,20200822,0A000,12.11,0.335,2.5,4.85,48,87.6,300310,300180,130,220,220.1,220.1,220.1,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.82,L99- NOM,19.32,20.3,0.337,7.74,3894278,87.2,0,-0.5,3.28,2.15,0.25,0.22,4.85,1.28,57.6,4.85,7.94,8,4.85
17:08:26,20200822,0A000,12.1,0.335,2.47,4.91,48,87.9,300311,300181,130,220,220.1,219.9,219.9,45,220,220,220,220,45,10,10,10,10,10,10,10,10,10,10,4.77,L99- NOM,19.78,20.9,0.337,7.74,3894279,87.6,0,-0.5,3.47,2.15,0.25,0.22,4.84,1.28,57.6,4.91,7.98,8,4.91
